"ID","AcceptedTaxonID","Genus","SubGenusName","SpeciesEpithet","AuthorString","InfraSpeciesEpithet","InfraSpeciesMarker","InfraSpeciesAuthorString","GSDNameStatus","Sp2000NameStatus","GSDNameGUID"
"Neu-Syn-44102,"Neu-7327","Drepanepteryx",,"infalcata","(Nakahara, 1915)",,,,"","Synonym",""
"Neu-Syn-44132,"Neu-7327","Drepanepteryx",,"pleshanovi","Makarkin, 1985",,,,"","Synonym",""
"Neu-Syn-44162,"Neu-7327","Drepanepteryx","Oedobius","pleshanovi","Makarkin, 1985",,,,"","Synonym",""
"Neu-Syn-44202,"Neu-4480","Drepanicus",,"anomalus","(Rambur, 1842)",,,,"","Synonym",""
"Neu-Syn-44212,"Neu-2634","Drepanomina",,"gibbosa","Tillyard, 1916",,,,"","Synonym",""
"Neu-Syn-44222,"Neu-4612","Dyshemerobius",,"productus","Tjeder, 1961",,,,"","Synonym",""
"Neu-Syn-44232,"Neu-8559","Dyshemerobius",,"falciger","Tjeder, 1963",,,,"","Synonym",""
"Neu-Syn-44242,"Neu-3025","Dyshemerobius",,"anomalus","Monserrat, 1992",,,,"","Synonym",""
"Neu-Syn-44272,"Neu-5866","Dysmicohermes",,"crepusculus","Chandler, 1954",,,,"","Synonym",""
"Neu-Syn-44312,"Neu-5195","Echthromyrmex",,"fascipennis","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-44382,"Neu-2675","Elachyleon",,"paessleri","(Esben-Petersen, 1933)",,,,"","Synonym",""
"Neu-Syn-44402,"Neu-3674","Elachyleon",,"serranus","(Navás, 1927)",,,,"","Synonym",""
"Neu-Syn-44412,"Neu-903","Elicura",,"fera","Navás, 1930",,,,"","Synonym",""
"Neu-Syn-44422,"Neu-903","Elicura",,"margana","(Navás, 1918)",,,,"","Synonym",""
"Neu-Syn-44502,"Neu-3875","Encyoposis",,"nigripes","van der Weele, 1909",,,,"","Synonym",""
"Neu-Syn-44512,"Neu-3875","Encyoposis",,"nigrostigma","Navás, 1915",,,,"","Synonym",""
"Neu-Syn-44532,"Neu-1543","Encyoposis",,"festivus","(Rambur, 1842)",,,,"","Synonym",""
"Neu-Syn-44542,"Neu-1240","Encyoposis",,"bilineatus","Kolbe, 1897",,,,"","Synonym",""
"Neu-Syn-44552,"Neu-1240","Encyoposis",,"flavostigma","Kolbe, 1897",,,,"","Synonym",""
"Neu-Syn-44562,"Neu-1543","Encyoposis",,"amicus","McLachlan, 1871",,,,"","Synonym",""
"Neu-Syn-44572,"Neu-1464","Encyoposis",,"longistigma","McLachlan, 1871",,,,"","Synonym",""
"Neu-Syn-44582,"Neu-3875","Encyoposis",,"walkeri","Navás, 1931",,,,"","Synonym",""
"Neu-Syn-44622,"Neu-7382","Ensorra",,"modestus","Navás, 1915",,,,"","Synonym",""
"Neu-Syn-44632,"Neu-8742","Entanoneura",,"chopardi","Navás, 1933",,,,"","Synonym",""
"Neu-Syn-44652,"Neu-8742","Entanoneura",,"jocosa","Navás, 1933",,,,"","Synonym",""
"Neu-Syn-44662,"Neu-2844","Entanoneura",,"congensis","Navás, 1936",,,,"","Synonym",""
"Neu-Syn-44672,"Neu-2845","Entanoneura",,"machadoi","Handschin & Markl, 1955",,,,"","Synonym",""
"Neu-Syn-44702,"Neu-8742","Entanoneura",,"similis","Handschin, 1960",,,,"","Synonym",""
"Neu-Syn-44732,"Neu-8742","Entanoneura",,"limbata","(Gerstaecker, 1885)",,,,"","Synonym",""
"Neu-Syn-44742,"Neu-8742","Entanoneura",,"picta","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-44752,"Neu-6289","Enza",,"otiosa","Navás, 1912",,,,"","Synonym",""
"Neu-Syn-44762,"Neu-6763","Eoleon",,"japonicus","(Hagen, 1866)",,,,"","Synonym",""
"Neu-Syn-44792,"Neu-5585","Eophanes",,"falcata","Kimmins, 1955",,,,"","Synonym",""
"Neu-Syn-44902,"Neu-4751","Episperches",,"taeniatus","Gerstaecker, 1894",,,,"","Synonym",""
"Neu-Syn-44912,"Neu-4751","Episperches",,"irideus","Gerstaecker, 1894",,,,"","Synonym",""
"Neu-Syn-44922,"Neu-550","Episperches",,"latipennis","Navás, 1912",,,,"","Synonym",""
"Neu-Syn-44932,"Neu-2664","Episperches",,"molinai","Navás, 1909",,,,"","Synonym",""
"Neu-Syn-44942,"Neu-2894","Eremochrysa",,"altilis","Banks, 1950",,,,"","Synonym",""
"Neu-Syn-44952,"Neu-2895","Eremochrysa",,"californica","Banks, 1905",,,,"","Synonym",""
"Neu-Syn-44962,"Neu-2897","Eremochrysa",,"digueti","Navás, 1911",,,,"","Synonym",""
"Neu-Syn-44972,"Neu-2901","Eremochrysa",,"hageni","Banks, 1903",,,,"","Synonym",""
"Neu-Syn-44982,"Neu-2902","Eremochrysa",,"israeli","Alayo, 1968",,,,"","Synonym",""
"Neu-Syn-44992,"Neu-4150","Eremochrysa",,"pumilis","Banks, 1950",,,,"","Synonym",""
"Neu-Syn-45002,"Neu-4152","Eremochrysa",,"rufifrons","Banks, 1950",,,,"","Synonym",""
"Neu-Syn-45012,"Neu-6136","Eremochrysa",,"rufina","Banks, 1950",,,,"","Synonym",""
"Neu-Syn-45022,"Neu-3935","Eremochrysa",,"tibialis","Banks, 1950",,,,"","Synonym",""
"Neu-Syn-45032,"Neu-1597","Eremochrysa",,"marmorata","Needham, 1909",,,,"","Synonym",""
"Neu-Syn-45042,"Neu-4625","Eremochrysa",,"argentina","Banks, 1910",,,,"","Synonym",""
"Neu-Syn-45202,"Neu-6136","Eremochrysa","Eremochrysa","rufina","Banks, 1950",,,,"","Synonym",""
"Neu-Syn-45242,"Neu-3013","Eremochrysa","Lolochrysa","pima","Banks, 1950",,,,"","Synonym",""
"Neu-Syn-45252,"Neu-311","Eremochrysa","Lolochrysa","spilota","Banks, 1950",,,,"","Synonym",""
"Neu-Syn-45262,"Neu-3467","Eremochrysa","Lolochrysa","yosemite","Banks, 1950",,,,"","Synonym",""
"Neu-Syn-45272,"Neu-4480","Eremoleon",,"anomalus","(Rambur, 1842)",,,,"","Synonym",""
"Neu-Syn-45282,"Neu-727","Eremoleon",,"capitatus","(Navás, 1913)",,,,"","Synonym",""
"Neu-Syn-45292,"Neu-728","Eremoleon",,"cerverai","(Navás, 1921)",,,,"","Synonym",""
"Neu-Syn-45302,"Neu-729","Eremoleon",,"cerverinus","(Navás, 1921)",,,,"","Synonym",""
"Neu-Syn-45312,"Neu-727","Eremoleon",,"conspicuus","(Navás, 1914)",,,,"","Synonym",""
"Neu-Syn-45322,"Neu-319","Eremoleon",,"femoralis","(Banks, 1942)",,,,"","Synonym",""
"Neu-Syn-45332,"Neu-539","Eremoleon",,"genini","(Navás, 1924)",,,,"","Synonym",""
"Neu-Syn-45342,"Neu-6715","Eremoleon",,"gracilis","Adams, 1957",,,,"","Synonym",""
"Neu-Syn-45352,"Neu-243","Eremoleon",,"impluviatus","(Gerstaecker, 1894)",,,,"","Synonym",""
"Neu-Syn-45362,"Neu-2743","Eremoleon",,"insipidus","Adams, 1957",,,,"","Synonym",""
"Neu-Syn-45372,"Neu-4580","Eremoleon",,"longior","Banks, 1938",,,,"","Synonym",""
"Neu-Syn-45382,"Neu-4738","Eremoleon",,"macer","(Hagen, 1861)",,,,"","Synonym",""
"Neu-Syn-45392,"Neu-3124","Eremoleon",,"nigribasis","Banks, 1920",,,,"","Synonym",""
"Neu-Syn-45402,"Neu-3124","Eremoleon",,"affinis","Banks, 1942",,,,"","Synonym",""
"Neu-Syn-45412,"Neu-3126","Eremoleon",,"ornatipennis","(Alayo, 1968)",,,,"","Synonym",""
"Neu-Syn-45422,"Neu-5083","Eremoleon",,"pallens","Banks, 1941",,,,"","Synonym",""
"Neu-Syn-45432,"Neu-7863","Eremoleon",,"petersensi","(Banks, 1922)",,,,"","Synonym",""
"Neu-Syn-45442,"Neu-7864","Eremoleon",,"pulcher","(Esben-Petersen, 1933)",,,,"","Synonym",""
"Neu-Syn-45452,"Neu-1343","Eremoleon",,"punctipennis","(Banks, 1910)",,,,"","Synonym",""
"Neu-Syn-45462,"Neu-5083","Eremoleon",,"sectoralis","Adams, 1958",,,,"","Synonym",""
"Neu-Syn-45472,"Neu-4383","Eremoleon",,"triguttatus","(Navás, 1914)",,,,"","Synonym",""
"Neu-Syn-45482,"Neu-2846","Eremoleon",,"angustus","Banks, 1908",,,,"","Synonym",""
"Neu-Syn-45492,"Neu-4480","Eremoleon",,"psilocerus","(Gerstaecker, 1894)",,,,"","Synonym",""
"Neu-Syn-45502,"Neu-333","Eremophanes",,"bicristatus","Banks, 1924",,,,"","Synonym",""
"Neu-Syn-45512,"Neu-9922","Eretmoptera",,"leptocera","Navás, 1910",,,,"","Synonym",""
"Neu-Syn-45522,"Neu-10236","Eretmoptera",,"neglecta","Navás, 1910",,,,"","Synonym",""
"Neu-Syn-45532,"Neu-3367","Erma",,"abdita","Navás, 1918",,,,"","Synonym",""
"Neu-Syn-45542,"Neu-3367","Erma",,"abdita","Navás, 1918",,,,"","Synonym",""
"Neu-Syn-45642,"Neu-5824","Estoca",,"peyerimhoffi","Navás, 1919",,,,"","Synonym",""
"Neu-Syn-45652,"Neu-5824","Estoca",,"crosi","Lestage, 1922",,,,"","Synonym",""
"Neu-Syn-45662,"Neu-3799","Ethiochrysa",,"polychlora","Fraser, 1952",,,,"","Synonym",""
"Neu-Syn-45672,"Neu-4613","Eucarobius",,"fasciatus","Esben-Petersen, 1928",,,,"","Synonym",""
"Neu-Syn-45682,"Neu-5788","Eucarobius",,"oblongus","Esben-Petersen, 1928",,,,"","Synonym",""
"Neu-Syn-45702,"Neu-2396","Euclimacia",,"simulatrix","(McLachlan, 1900)",,,,"","Synonym",""
"Neu-Syn-45712,"Neu-2396","Euclimacia",,"ferdinandi","Navás, 1928",,,,"","Synonym",""
"Neu-Syn-45722,"Neu-5797","Euclimacia",,"personata","Stitz, 1913",,,,"","Synonym",""
"Neu-Syn-45732,"Neu-5791","Euclimacia",,"africana","Esben-Petersen, 1927",,,,"","Synonym",""
"Neu-Syn-45792,"Neu-5491","Euclimacia",,"flavicostata","Esben-Petersen, 1917",,,,"","Synonym",""
"Neu-Syn-45952,"Neu-6916","Euclimacia",,"sauteri","Navás, 1927",,,,"","Synonym",""
"Neu-Syn-46022,"Neu-9844","Euclimacia",,"flava","Esben-Petersen, 1917",,,,"","Synonym",""
"Neu-Syn-46062,"Neu-4724","Eumantispa",,"bouchardi","(Navás, 1909)",,,,"","Synonym",""
"Neu-Syn-46072,"Neu-3299","Eumantispa",,"campioni","(Navás, 1914)",,,,"","Synonym",""
"Neu-Syn-46082,"Neu-5282","Eumantispa",,"brianti","(Navás, 1914)",,,,"","Synonym",""
"Neu-Syn-46162,"Neu-2498","Eumantispa",,"suzukii","Okamoto, 1910",,,,"","Synonym",""
"Neu-Syn-46202,"Neu-3486","Eumicromus",,"alpinus","Nakahara, 1915",,,,"","Synonym",""
"Neu-Syn-46212,"Neu-4478","Eumicromus",,"arakawae","Nakahara, 1915",,,,"","Synonym",""
"Neu-Syn-46222,"Neu-4478","Eumicromus",,"confusus","Nakahara, 1964",,,,"","Synonym",""
"Neu-Syn-46232,"Neu-3206","Eumicromus",,"delamarei","Auber, 1956",,,,"","Synonym",""
"Neu-Syn-46242,"Neu-217","Eumicromus",,"dissimilis","Nakahara, 1915",,,,"","Synonym",""
"Neu-Syn-46252,"Neu-6327","Eumicromus",,"fuscostriatus","Fraser, 1951",,,,"","Synonym",""
"Neu-Syn-46262,"Neu-4900","Eumicromus",,"maculatipes","Nakahara, 1915",,,,"","Synonym",""
"Neu-Syn-46272,"Neu-831","Eumicromus",,"maculipes","Fraser, 1957",,,,"","Synonym",""
"Neu-Syn-46282,"Neu-6327","Eumicromus",,"malgassicus","Fraser, 1951",,,,"","Synonym",""
"Neu-Syn-46292,"Neu-4743","Eumicromus",,"neocaledonicus","Nakahara, 1960",,,,"","Synonym",""
"Neu-Syn-46302,"Neu-4315","Eumicromus",,"okinawanus","Nakahara, 1956",,,,"","Synonym",""
"Neu-Syn-46312,"Neu-3206","Eumicromus",,"parallelus","Fraser, 1957",,,,"","Synonym",""
"Neu-Syn-46322,"Neu-3206","Eumicromus",,"diminutus","Nakahara, 1956",,,,"","Synonym",""
"Neu-Syn-46332,"Neu-3206","Eumicromus",,"multinervosus","Fraser, 1955",,,,"","Synonym",""
"Neu-Syn-46342,"Neu-4340","Eumicromus",,"kapuri","Nakahara, 1971",,,,"","Synonym",""
"Neu-Syn-46412,"Neu-5986","Euroleon",,"alienus","Navás, 1932",,,,"","Synonym",""
"Neu-Syn-46442,"Neu-8525","Euroleon",,"sibiricus","Navás, 1927",,,,"","Synonym",""
"Neu-Syn-46452,"Neu-5986","Euroleon",,"sinuosus","Navás, 1935",,,,"","Synonym",""
"Neu-Syn-46472,"Neu-5986","Euroleon",,"sinicus","(Navás, 1930)",,,,"","Synonym",""
"Neu-Syn-46532,"Neu-6830","Feina",,"languida","Navás, 1931",,,,"","Synonym",""
"Neu-Syn-46542,"Neu-496","Feinerus",,"cautus","(Walker, 1853)",,,,"","Synonym",""
"Neu-Syn-46552,"Neu-496","Feinerus",,"nebulosus","Navás, 1923",,,,"","Synonym",""
"Neu-Syn-46562,"Neu-1060","Feinerus",,"formosanus","Navás, 1926",,,,"","Synonym",""
"Neu-Syn-46572,"Neu-3973","Feinerus",,"guttulatus","Navás, 1926",,,,"","Synonym",""
"Neu-Syn-46582,"Neu-4172","Feinerus",,"limitatus","Navás, 1923",,,,"","Synonym",""
"Neu-Syn-46592,"Neu-6310","Feinerus",,"umbratus","Navás, 1919",,,,"","Synonym",""
"Neu-Syn-46612,"Neu-8649","Fera",,"venatrix","Whalley, 1983",,,,"","Synonym",""
"Neu-Syn-46622,"Neu-1517","Fibla",,"hesperica","Navás, 1915",,,,"","Synonym",""
"Neu-Syn-46632,"Neu-1517","Fibla",,"pyrenaea","Lauterbach, 1972",,,,"","Synonym",""
"Neu-Syn-46642,"Neu-1850","Fibla",,"elkeweimerae","Lauterbach, 1972",,,,"","Synonym",""
"Neu-Syn-46722,"Neu-4510","Folla",,"elisabethana","Navás, 1925",,,,"","Synonym",""
"Neu-Syn-46742,"Neu-4271","Fontenellea",,"maroccana","Carpentier & Lestage, 1928",,,,"","Synonym",""
"Neu-Syn-46762,"Neu-7783","Forciada",,"relicta","Kozhanchikov, 1949",,,,"","Synonym",""
"Neu-Syn-46772,"Neu-4170","Formicaleo",,"obsoletus","Say, 1839",,,,"","Synonym",""
"Neu-Syn-46782,"Neu-2673","Formicaleo",,"tarsalis","Guilding, 1829",,,,"","Synonym",""
"Neu-Syn-46792,"Neu-727","Formicaleo",,"capitatus","Navás, 1913",,,,"","Synonym",""
"Neu-Syn-46802,"Neu-1343","Formicaleo",,"tetrastictus","Navás, 1913",,,,"","Synonym",""
"Neu-Syn-46812,"Neu-1343","Formicaleo",,"stictopterus","Navás, 1916",,,,"","Synonym",""
"Neu-Syn-46822,"Neu-4383","Formicaleo",,"triguttatus","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-46832,"Neu-1662","Formicaleo",,"gratus","Say, 1839",,,,"","Synonym",""
"Neu-Syn-46842,"Neu-3642","Formicaleo",,"bipunctatus","Navás, 1915",,,,"","Synonym",""
"Neu-Syn-46852,"Neu-4196","Formicaleo",,"debilis","Gerstaecker, 1894",,,,"","Synonym",""
"Neu-Syn-46862,"Neu-2820","Formicaleo",,"inaequalis","Navás, 1913",,,,"","Synonym",""
"Neu-Syn-46872,"Neu-6278","Formicaleo",,"leachii","Guilding, 1829",,,,"","Synonym",""
"Neu-Syn-46882,"Neu-7632","Formicaleo",,"nubipennis","Navás, 1917",,,,"","Synonym",""
"Neu-Syn-46892,"Neu-3307","Formicaleo",,"serrei","Navás, 1920",,,,"","Synonym",""
"Neu-Syn-46902,"Neu-3307","Formicaleo",,"chaperi","Navás, 1922",,,,"","Synonym",""
"Neu-Syn-46912,"Neu-2347","Formicaleo",,"irrigatus","Gerstaecker, 1894",,,,"","Synonym",""
"Neu-Syn-46922,"Neu-8401","Formicaleo",,"canifrons","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-46932,"Neu-5408","Formicaleo",,"dispersus","Banks, 1910",,,,"","Synonym",""
"Neu-Syn-46942,"Neu-9752","Formicaleo",,"hilli","Esben-Petersen, 1923",,,,"","Synonym",""
"Neu-Syn-46952,"Neu-7185","Formicaleo",,"marginalis","Banks, 1910",,,,"","Synonym",""
"Neu-Syn-46962,"Neu-2717","Formicaleo",,"septus","Gerstaecker, 1885",,,,"","Synonym",""
"Neu-Syn-46982,"Neu-7070","Formicaleo",,"acuminatus","Okamoto, 1910",,,,"","Synonym",""
"Neu-Syn-46992,"Neu-9395","Formicaleo",,"thoreyi","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47012,"Neu-1108","Formicaleo",,"morpheus","Kirby in Andrews, 1900",,,,"","Synonym",""
"Neu-Syn-47022,"Neu-6074","Formicaleo",,"substigmalis","Navás, 1917",,,,"","Synonym",""
"Neu-Syn-47032,"Neu-9556","Formicaleo",,"alienus","Navás, 1913",,,,"","Synonym",""
"Neu-Syn-47042,"Neu-5528","Formicaleo",,"angustus","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47052,"Neu-3779","Formicaleo",,"atomarius","Navás, 1912",,,,"","Synonym",""
"Neu-Syn-47062,"Neu-990","Formicaleo",,"ballievi","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47072,"Neu-8379","Formicaleo",,"canariensis","Tjeder, 1940",,,,"","Synonym",""
"Neu-Syn-47082,"Neu-4230","Formicaleo",,"cerdo","Gerstaecker, 1894",,,,"","Synonym",""
"Neu-Syn-47092,"Neu-4500","Formicaleo",,"contubernalis","McLachlan, 1875",,,,"","Synonym",""
"Neu-Syn-47102,"Neu-4501","Formicaleo",,"crampeli","Esben-Petersen, 1933",,,,"","Synonym",""
"Neu-Syn-47112,"Neu-4547","Formicaleo",,"cubitalis","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47122,"Neu-5000","Formicaleo",,"cuigneti","Navás, 1912",,,,"","Synonym",""
"Neu-Syn-47132,"Neu-5759","Formicaleo",,"diversus","Navás, 1912",,,,"","Synonym",""
"Neu-Syn-47142,"Neu-5000","Formicaleo",,"divisus","Navás, 1913",,,,"","Synonym",""
"Neu-Syn-47152,"Neu-2861","Formicaleo",,"dumontinus","Navás, 1933",,,,"","Synonym",""
"Neu-Syn-47162,"Neu-5995","Formicaleo",,"ephemerinus","Gerstaecker, 1894",,,,"","Synonym",""
"Neu-Syn-47172,"Neu-4500","Formicaleo",,"esakii","Nakahara, 1913",,,,"","Synonym",""
"Neu-Syn-47182,"Neu-8652","Formicaleo",,"exiguus","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47192,"Neu-8653","Formicaleo",,"feai","Navás, 1915",,,,"","Synonym",""
"Neu-Syn-47202,"Neu-951","Formicaleo",,"fictus","Navás, 1913",,,,"","Synonym",""
"Neu-Syn-47212,"Neu-1060","Formicaleo",,"formosanus","Okamoto, 1910",,,,"","Synonym",""
"Neu-Syn-47222,"Neu-7897","Formicaleo",,"gafsanus","Navás, 1921",,,,"","Synonym",""
"Neu-Syn-47232,"Neu-7898","Formicaleo",,"gilsi","Navás, 1933",,,,"","Synonym",""
"Neu-Syn-47242,"Neu-7646","Formicaleo",,"guttifer","Navás, 1924",,,,"","Synonym",""
"Neu-Syn-47252,"Neu-8156","Formicaleo",,"inaequalis","Navás, 1912",,,,"","Synonym",""
"Neu-Syn-47262,"Neu-4018","Formicaleo",,"indigus","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47272,"Neu-4019","Formicaleo",,"infectus","Navás, 1916",,,,"","Synonym",""
"Neu-Syn-47282,"Neu-2820","Formicaleo",,"iniquus","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47292,"Neu-7777","Formicaleo",,"leuthneri","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47302,"Neu-5713","Formicaleo",,"interjectus","Navás, 1913",,,,"","Synonym",""
"Neu-Syn-47312,"Neu-4836","Formicaleo",,"jousseaumei","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47322,"Neu-6404","Formicaleo",,"lambarenus","Navás, 1921",,,,"","Synonym",""
"Neu-Syn-47332,"Neu-9555","Formicaleo",,"lanceipennis","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47342,"Neu-9556","Formicaleo",,"laticollis","Navás, 1913",,,,"","Synonym",""
"Neu-Syn-47352,"Neu-9557","Formicaleo",,"latipennis","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47362,"Neu-6561","Formicaleo",,"levis","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47372,"Neu-5759","Formicaleo",,"lituratus","Navás, 1912",,,,"","Synonym",""
"Neu-Syn-47382,"Neu-8254","Formicaleo",,"longicornis","Brauer, 1865",,,,"","Synonym",""
"Neu-Syn-47392,"Neu-7646","Formicaleo",,"lynx","Navás, 1912",,,,"","Synonym",""
"Neu-Syn-47402,"Neu-6416","Formicaleo",,"madagascariensis","van der Weele, 1909",,,,"","Synonym",""
"Neu-Syn-47412,"Neu-6417","Formicaleo",,"majungalensis","Esben-Petersen, 1916",,,,"","Synonym",""
"Neu-Syn-47422,"Neu-3385","Formicaleo",,"masi","Navás, 1918",,,,"","Synonym",""
"Neu-Syn-47432,"Neu-7777","Formicaleo",,"mesmini","Navás, 1921",,,,"","Synonym",""
"Neu-Syn-47442,"Neu-8126","Formicaleo",,"michaelae","Auber, 1957",,,,"","Synonym",""
"Neu-Syn-47452,"Neu-5973","Formicaleo",,"monardi","Esben-Petersen, 1931",,,,"","Synonym",""
"Neu-Syn-47462,"Neu-3779","Formicaleo",,"natalicus","Navás, 1912",,,,"","Synonym",""
"Neu-Syn-47472,"Neu-608","Formicaleo",,"neavinus","Navás, 1913",,,,"","Synonym",""
"Neu-Syn-47482,"Neu-7852","Formicaleo",,"nigricans","Okamoto, 1910",,,,"","Synonym",""
"Neu-Syn-47492,"Neu-1635","Formicaleo",,"nubilus","Gerstaecker, 1888",,,,"","Synonym",""
"Neu-Syn-47502,"Neu-7342","Formicaleo",,"ochroneurus","Navás, 1932",,,,"","Synonym",""
"Neu-Syn-47512,"Neu-8791","Formicaleo",,"ornatus","Needham, 1913",,,,"","Synonym",""
"Neu-Syn-47522,"Neu-4408","Formicaleo",,"perlatus","Gerstaecker, 1885",,,,"","Synonym",""
"Neu-Syn-47532,"Neu-3186","Formicaleo",,"pictiventris","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47542,"Neu-2858","Formicaleo",,"plebejus","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47552,"Neu-3778","Formicaleo",,"pullus","Navás, 1940",,,,"","Synonym",""
"Neu-Syn-47562,"Neu-3780","Formicaleo",,"punctipennis","Navás, 1912",,,,"","Synonym",""
"Neu-Syn-47572,"Neu-36","Formicaleo",,"recurvus","Navás, 1912",,,,"","Synonym",""
"Neu-Syn-47582,"Neu-4410","Formicaleo",,"romieuxi","Esben-Petersen, 1936",,,,"","Synonym",""
"Neu-Syn-47592,"Neu-1262","Formicaleo",,"sanguinolentus","Navás, 1912",,,,"","Synonym",""
"Neu-Syn-47602,"Neu-4551","Formicaleo",,"schaedleri","van der Weele, 1909",,,,"","Synonym",""
"Neu-Syn-47612,"Neu-4552","Formicaleo",,"schoutedeni","Navás, 1929",,,,"","Synonym",""
"Neu-Syn-47622,"Neu-9265","Formicaleo",,"scolius","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47632,"Neu-9267","Formicaleo",,"sjostedti","van der Weele, 1910",,,,"","Synonym",""
"Neu-Syn-47642,"Neu-489","Formicaleo",,"striolatus","Navás, 1936",,,,"","Synonym",""
"Neu-Syn-47652,"Neu-6902","Formicaleo",,"subpunctulatus","Brauer, 1869",,,,"","Synonym",""
"Neu-Syn-47662,"Neu-6856","Formicaleo",,"sylphis","Gerstaecker, 1894",,,,"","Synonym",""
"Neu-Syn-47672,"Neu-5508","Formicaleo",,"tholloni","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47682,"Neu-5509","Formicaleo",,"tripunctatus","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47692,"Neu-8078","Formicaleo",,"turbidus","Navás, 1915",,,,"","Synonym",""
"Neu-Syn-47702,"Neu-5718","Formicaleo",,"voeltzkowi","van der Weele, 1909",,,,"","Synonym",""
"Neu-Syn-47712,"Neu-990","Formicaleo",,"wilsoni","McLachlan, 1892",,,,"","Synonym",""
"Neu-Syn-47722,"Neu-991","Formicaleo",,"zonarius","Navás, 1934",,,,"","Synonym",""
"Neu-Syn-47732,"Neu-8935","Formicaleo",,"nostras","Geoffroy in Fourcroy, 1785",,,,"","Synonym",""
"Neu-Syn-47742,"Neu-9395","Formicaleo",,"somnolentus","Gerstaecker, 1885",,,,"","Synonym",""
"Neu-Syn-47752,"Neu-1836","Formicaleo",,"tripunctatus","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-47762,"Neu-7070","Formicaleo",,"yayeyamensis","Matsumura, 1931",,,,"","Synonym",""
"Neu-Syn-47772,"Neu-5585","Formicaleon",,"distinctus","Banks, 1939",,,,"","Synonym",""
"Neu-Syn-47782,"Neu-7070","Formicaleon",,"brahmanicus","Banks, 1913",,,,"","Synonym",""
"Neu-Syn-47792,"Neu-8404","Formicaleon",,"australis","Esben-Petersen, 1915",,,,"","Synonym",""
"Neu-Syn-47802,"Neu-6311","Formicaleon",,"alcione","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-47812,"Neu-990","Formicaleon",,"ballievi","(Navás, 1914)",,,,"","Synonym",""
"Neu-Syn-47822,"Neu-5532","Formicaleon",,"bivittatus","Banks, 1914",,,,"","Synonym",""
"Neu-Syn-47832,"Neu-4231","Formicaleon",,"cleonice","Banks, 1914",,,,"","Synonym",""
"Neu-Syn-47842,"Neu-1376","Formicaleon",,"disjunctus","Banks, 1914",,,,"","Synonym",""
"Neu-Syn-47852,"Neu-2861","Formicaleon",,"dumontinus","(Navás, 1933)",,,,"","Synonym",""
"Neu-Syn-47862,"Neu-7898","Formicaleon",,"gilsi","(Navás, 1933)",,,,"","Synonym",""
"Neu-Syn-47872,"Neu-5530","Formicaleon",,"gravis","(Walker, 1853)",,,,"","Synonym",""
"Neu-Syn-47882,"Neu-1262","Formicaleon",,"harpalyce","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-47892,"Neu-1263","Formicaleon",,"helene","Banks, 1939",,,,"","Synonym",""
"Neu-Syn-47902,"Neu-7646","Formicaleon",,"hesione","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-47912,"Neu-7647","Formicaleon",,"idoneus","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-47922,"Neu-7648","Formicaleon",,"ilione","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-47932,"Neu-6418","Formicaleon",,"marcida","Banks, 1939",,,,"","Synonym",""
"Neu-Syn-47942,"Neu-6419","Formicaleon",,"marginalis","Banks, 1939",,,,"","Synonym",""
"Neu-Syn-47952,"Neu-8674","Formicaleon",,"minax","(Walker, 1853)",,,,"","Synonym",""
"Neu-Syn-47962,"Neu-4409","Formicaleon",,"persephone","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-47972,"Neu-8062","Formicaleon",,"pondoensis","Kimmins, 1948",,,,"","Synonym",""
"Neu-Syn-47982,"Neu-4410","Formicaleon",,"romieuxi","(Esben-Petersen, 1936)",,,,"","Synonym",""
"Neu-Syn-47992,"Neu-4811","Formicaleon",,"solitarius","Hölzel, 1970",,,,"","Synonym",""
